Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,Index
8169.0,0.9567645508715159,0.43701975537842197,0.67721800794478,0.7217010229854198,0.6951345324478098,0.2681096637746489,0.7581446375629359,0.6811838696103336,0.5206171009695553,0.6305773218222499,0.6150704475506443,0.5198488039683218,0.5880640990343077,0.42423830680408575,0.5523432768070822,0.7560572278689404,0.8365352193530776,0.8525890947443726,0.40315154106711154,0.47012459416790237,0.4634484970772191,0.5236486621146913,0.7886121025517284,0.5469825762333805,0.5274440290363287,0.437661398750774,0.7640488878270444,0.37509780378101654,1.0,1.0,15.0
8408.0,0.8754158990685806,0.46284173463737943,0.7200525359859149,0.6230211341822958,0.7020930334754643,0.24590695887571778,0.7542349262651985,0.681482670252192,0.4527306489860945,0.5233450249585471,0.6852743803547776,0.37517004859505565,0.4169711836294177,0.31234529576642506,0.3460331451509895,0.6767708183512302,0.6779246218484126,0.7245888484376601,0.18074171944216422,0.47480188776852644,0.46826076543404144,0.49165683336864896,0.749065205656857,0.5332597683707475,0.8223492436339789,0.4104027948680012,0.790846789967737,0.4533701684719606,1.0,1.0,16.0
8415.0,0.9229898631185625,0.4439023090220797,0.6924457057754256,0.6874048082290696,0.6843796273797842,0.25092637666091994,0.741198341516875,0.6803044923491045,0.47268162948513565,0.5430170215487681,0.7010440332327497,0.3838515643460469,0.4225647499536928,0.32041672073316074,0.45391957334826305,0.6624721949975896,0.6883044789540315,0.7212900143655966,0.2656950919598955,0.47761036328652967,0.4666857841771472,0.4835578867909069,0.7543959320551128,0.5381087820819687,0.8828413684635599,0.4590262449086852,0.7904840484739669,0.4539691447290457,1.0,1.0,17.0
8451.0,0.9402327322636327,0.3921024267653558,0.7202267699764491,0.5537171399775284,0.5960883912388877,0.30111069418235803,0.7006889461966567,0.6919822189415777,0.5984307866155769,0.582253493439679,0.6359594016302705,0.46428428391226606,0.587198579395033,0.4818538163378536,0.730529998801371,0.5588877636716184,0.6055551882859278,0.6317989217379212,0.6575901126961413,0.474102930023417,0.47081418657394825,0.5189317807436832,0.8062993415625539,0.6438685417734932,0.4008938260176956,0.40998956142745924,0.7642953761104161,0.3818945034206975,1.0,1.0,18.0
8528.0,0.9442778946339322,0.38650151202602256,0.7276402976530428,0.5498036247594656,0.5922103772928685,0.3079172921852077,0.7001105420358992,0.6927607913011988,0.5973207434231432,0.5864060560665676,0.621806216417825,0.4661178990197207,0.5708952410951295,0.5093710280013691,0.7228895288070597,0.5489437813746917,0.5916347923396302,0.6139961960449267,0.6671969302188434,0.4734469465861793,0.4710689548533427,0.5233453353151533,0.8057964979458168,0.6586476987546028,0.4012872455891139,0.41306229679535234,0.776671270658257,0.38010680236264216,1.0,1.0,19.0
8614.0,0.8645521015231725,0.4227834613489877,0.7605953704681813,0.4483897525095869,0.6018814883235903,0.29653958405830383,0.7087785785669422,0.7001927894366836,0.5697486764165652,0.545891120148086,0.6149708538213619,0.4608023133684842,0.542775637996646,0.48905922498656657,0.5825949229622964,0.604263723327267,0.5911208501789754,0.6193935065435089,0.453398355212862,0.4710002161063902,0.4688499890230561,0.48602739627305586,0.7788580310209905,0.640418348180914,0.6806315902184833,0.4066559760271306,0.7576768530167018,0.40307279071904994,1.0,1.0,20.0
8757.0,0.873878388210649,0.4166092306958429,0.7617461380147352,0.45277889133421645,0.6020104134166167,0.2971765353115289,0.7083102150768714,0.7001623919101672,0.5634485546428184,0.5372411081464771,0.6124288692631833,0.4576409002259746,0.5224607902352278,0.49275415890412794,0.5828164786879582,0.606679196484076,0.591484714516483,0.6212250004668002,0.4541641536221637,0.46399304495118593,0.46930645091423046,0.4852903731703599,0.7783849433936216,0.6400883131729813,0.6759526841270758,0.40577571255637,0.7446310467958317,0.38632407101550076,1.0,1.0,21.0
8808.0,0.7900057497662236,0.36186037016967204,0.8004659479738738,0.5422957408669054,0.6093944768982021,0.3950961866342724,0.702613822787849,0.6800242085068615,0.6532369986732662,0.5807340318289835,0.5095410260935139,0.35881053980727823,0.4903407923204938,0.4097258502639736,0.5295992197517261,0.38087428345265345,0.4814791895540884,0.4047025314954599,0.6085590950986508,0.4439533123257728,0.4655845463913574,0.5236847919201228,0.7836136417724603,0.5521934169915859,0.6484011840556159,0.22818477023294292,0.6069734332492791,0.5130921314974672,1.1,1.0,22.0
8878.0,0.8495692514927107,0.49225535446082913,0.6706481739418215,0.6628895044241383,0.6639881822245911,0.23887417365547994,0.7291771631275649,0.7014205061926381,0.45109594730076796,0.5313856524790158,0.6659004887904512,0.40014922284784504,0.4642767219152463,0.3462858481556085,0.4018520956941003,0.680414986426886,0.701760282144431,0.7353825871663476,0.2580979423560191,0.46590562328744867,0.4706434066262655,0.48994810227858654,0.7633145675996087,0.5313157200538016,0.8085466382949897,0.4321495108610989,0.7312798982211576,0.40399894882312626,1.0,1.0,23.0
8886.0,0.8534057907104482,0.49028881888193343,0.6716535248776115,0.6638351809194409,0.6638527032632141,0.23852241597664642,0.7291593613356668,0.7021533479846447,0.4488644576039039,0.5281417719898525,0.6637719343158623,0.39684261893041484,0.4429711919770634,0.3489378279113452,0.40286911552586285,0.6814899596583428,0.7022309985645412,0.737211493085184,0.25771969932544236,0.46638697998540934,0.4702823089595929,0.48924320605631005,0.7626009520410169,0.5304557496139345,0.8090799047914419,0.43525874364725425,0.7441586750412353,0.40479238202142664,1.0,1.0,24.0
9064.0,0.8240642621835823,0.3168209126418309,0.7611370270594495,0.5731971768569452,0.4557448000313013,0.7319772955012378,0.8830176088492847,0.6404027235939083,0.5946265432456,0.6903380864511266,0.5019341583994796,0.5340953516545085,0.6951046214575229,0.6464577567343924,0.691029791553782,0.7016013606028312,0.6277521445244543,0.6256968115096464,0.5999046446481895,0.2934646609524432,0.4349008592179742,0.5270933262799465,0.6931607480127883,0.6704862870544007,0.6127792767177896,0.4037021798951221,0.8966206837221401,0.18010537654864714,1809.68,1.0,25.0
11080.0,0.8659057534714935,0.49592718875539094,0.573951828820092,0.8173335524826244,0.6149307125529723,0.25908974153081593,0.6443358449502575,0.705554368644366,0.3537792302413091,0.3588253453390393,1.0,0.041800608662617256,0.40912458565455884,0.0,0.507363928773175,0.2237032373463288,0.30278200839508435,0.3012867453357752,0.36715291770202424,0.5207523706068035,0.48887811188946767,0.4990742342153753,0.751984912554877,0.2633595425964647,0.9054490395028771,0.4997466882752585,0.9095944713654294,0.5536463985903999,1.0,1.0,26.0
11092.0,0.9421724123313081,0.43140634776058107,0.725751103463,0.6461013188854141,0.7169868122679293,0.26252554793441096,0.7744640851399283,0.6702666750927844,0.5121840405758865,0.5936524833418158,0.49946662011708937,0.4956346284424432,0.6826350834752465,0.4001491953617369,0.5393378232101785,0.779793429826526,0.8167069098053372,0.7884244542878678,0.18814599207015442,0.4679770146171817,0.45894592493462744,0.48032052727741226,0.7540527040392669,0.4956006138469287,0.8868256873290051,0.45861479303832464,0.7552870170778666,0.4240710919841338,1.0,1.0,27.0
11131.0,0.8871937849868631,0.4385263917593337,0.6091464206977102,0.6797323690130199,0.5227614624660565,0.3160806570551037,0.6032480454692808,0.7180106675964605,0.4784183441793167,0.40221437985684033,0.9207621831850721,0.12406694333629475,0.5574550767959956,0.18895430726820917,0.7763338842319718,0.1101748237234269,0.2061123217806824,0.19399292701510518,0.7686547559609727,0.5165889539064532,0.4932612825656633,0.5388616827396217,0.803385478445581,0.383898459269099,0.42389491662843104,0.45378274016192566,0.8957816935497198,0.4797840562239969,1.0,1.0,28.0
11629.0,0.8121210581541968,0.5311956262945825,0.5627484659474673,0.7938448590646363,0.603597921934003,0.24954323178481763,0.6384209673458138,0.7210013045429153,0.33640028262940697,0.3480587098101951,0.9728699895226678,0.048086764132241,0.42063044271041145,0.016384132236048732,0.46135953984461353,0.2373407131281945,0.3114455090592265,0.31429884958694687,0.35690968953563484,0.5151831284933118,0.4910894309897834,0.5042209294219462,0.75830402770233,0.2558098946430683,0.8337689707770993,0.4789121908083741,0.8865018308428045,0.5102070139136012,1.0,1.0,29.0
11635.0,0.9586475004230672,0.4403330125188424,0.6740231293499654,0.7244458975498516,0.699497381894038,0.25673310309581143,0.7609468221306974,0.6782505756792722,0.5275677776190452,0.6246637053314296,0.49375941054272576,0.5052495929542039,0.7375690008583998,0.4082658795316437,0.6420942670899331,0.7467436020965186,0.8399051435942912,0.8137880895863642,0.38099003636251083,0.4727365694575923,0.4622698538029852,0.5184181783691082,0.7874021332927517,0.49108530838362974,0.54052881698024,0.4451348057561423,0.7649280663961936,0.3768419633688739,1.0,1.0,30.0
12093.0,0.7875817397851512,0.39314281639310866,0.7615495777263595,0.6092769753884861,0.61892739869849,0.35428258128132384,0.7111405414248217,0.6813627171114837,0.5606736407990669,0.6107011082960063,0.5416998267234688,0.3352328967856413,0.5313396380416449,0.462638118813617,0.7241458333532294,0.4329167471309799,0.4675555779407706,0.3994021249517162,0.5244961833236593,0.43794471773518157,0.4674258977521208,0.5105718113846522,0.7917594649004425,0.5435625973483424,0.7150193426632011,0.3393954992370208,0.5578822767509596,0.4605376740006639,0.0,1.0,31.0
12095.0,0.7866399701613412,0.4041305583591175,0.7294265806958771,0.6363464413473364,0.5998310188262699,0.3557485802244376,0.7042332362519866,0.6872996379247708,0.5696673492377914,0.6246316017209061,0.5331299294635485,0.3455170090370103,0.5569055358086029,0.47507549094825186,0.7521307089539709,0.425766869047145,0.4774292046260246,0.4067800078725513,0.5821195951461582,0.4355002429215093,0.4689676871933223,0.5300016924809509,0.8043172581767998,0.5459214043938702,0.5740262518101465,0.3233586308474644,0.575009395265745,0.47868559481213124,30.39,1.0,32.0
12393.0,0.8068570427954248,0.40590017799125655,0.8555439963566024,0.47977724447377973,0.6084816816841859,0.49067298883432653,0.767906199163805,0.6186047026025622,0.7635722153442379,0.7820620574987485,0.3997720309895118,0.5338081016001651,0.6069155562125882,0.5427582820849657,0.5156878063242627,0.6401317999135046,0.6306171336926043,0.5854937811315333,0.3388729903422839,0.4192599128134956,0.4897210471863059,0.5106482260877401,0.7867160151233656,0.764798129077007,0.5970317610954105,0.23173742243703854,0.40977863997080977,0.2302693385243907,179.66,1.0,33.0
12597.0,0.85176806345743,0.5286194462498351,0.4975730883247685,0.8958710402367167,0.5768286983122352,0.24444964667894908,0.6174633221023922,0.7271542323360317,0.36545794875825266,0.38897557039905534,0.9762328696092808,0.06650338183831639,0.48294762771061456,0.030098050050329617,0.6018063799608222,0.20269000635332035,0.33607693810827743,0.3305921374391908,0.5557792891797708,0.5205058907666555,0.4937024577967973,0.534582531074094,0.7905156104104161,0.2566949365303803,0.5713811110144287,0.48535557646744065,0.8916097046075165,0.4942991052744058,1.0,1.0,34.0
13126.0,0.8429214815986357,0.47248155629428196,0.5731338105342144,0.6811241882472159,0.4923283804446823,0.3036142290108535,0.5832395088536912,0.7380491126018763,0.46997278884442556,0.3978922606260171,0.8931581242095445,0.1464695507916275,0.585938806402289,0.22266129097738807,0.7632931512885466,0.12845595952903455,0.2212950599233755,0.2002331959649971,0.7641577355962704,0.5056046672472765,0.4960053404203979,0.5355741177095542,0.8110489700797973,0.3811439078544736,0.4377937683852268,0.4502518671547742,0.8425097115144433,0.4559084010190033,1.0,1.0,35.0
13323.0,0.7645056581754901,0.5684429683965704,0.5248163679868597,0.7930680615582791,0.5722642881952108,0.23534370750418537,0.6183374383331495,0.7418220013448279,0.3337222253069304,0.349791136747231,0.9462793657273554,0.07095329393739536,0.44881709575860484,0.04863492133556424,0.4494365889518276,0.255148476321271,0.32655748537297075,0.3199206063017167,0.34872534807907507,0.511337360822045,0.49287100651249427,0.4997300818040883,0.7663064877541714,0.25203479934954437,0.8566222993539028,0.479687170740629,0.8567598056140564,0.49783824093583195,1.0,1.0,36.0
14073.0,0.8041457344893246,0.5658535572540527,0.4596420557708674,0.8950993366895017,0.5455050345159517,0.23023285891970874,0.5973761038108018,0.747976508435038,0.36277869044227073,0.39070705677398687,0.9496401517337203,0.08937071322503909,0.5111347030234791,0.062350758471592216,0.5898803826455972,0.2204948374464194,0.3511895637811395,0.3362190527855258,0.5475909697053261,0.5166865160373156,0.4954874553911614,0.530090230831816,0.7985352137436463,0.25290836826846297,0.5942436121880952,0.4861273957683987,0.8618485131983752,0.4819457801449793,1.0,1.0,37.0
14152.0,0.787163404656823,0.5793740548347559,0.4463576040729146,0.8941147120702918,0.5347547869552315,0.22493154198255186,0.5906586389536281,0.7551766170474261,0.36380916884127334,0.39330323514392507,0.941115581418349,0.09714708687737728,0.5204309947665197,0.07261456081986106,0.5862803461106382,0.2262745907667042,0.35620294247608564,0.3378839452743636,0.543635950972897,0.5177694894309629,0.49575859209362994,0.5281929915613086,0.8013061998693665,0.25131617298515685,0.6048411362994828,0.4878227563608014,0.8597884335741633,0.48164993174065573,1.0,1.0,38.0
15817.0,0.7892541098822424,0.3996683313612555,0.8445493821610224,0.4352596450147318,0.639558805840288,0.3913763982389214,0.7563889368246652,0.6189753707336739,0.7207373939506312,0.7839651696995245,0.4100558249036619,0.5549109415796591,0.6413272294788747,0.6661546922706492,0.7910234193527139,0.5377958809710607,0.6235599174942725,0.5383432837736005,0.6331057551880239,0.42257766339040936,0.4952196231693434,0.502614763323071,0.7566571913982408,0.8154434459827846,0.6182658626709078,0.18257514266206784,0.325266941435399,0.2227138664711456,11.39,1.0,39.0
17187.0,0.963802638040078,0.33687576371953853,0.9008214050525194,0.4742296860606225,0.6711100647413573,0.45111262799122637,0.7847046152818694,0.6721113818252796,0.671464515963791,0.7329579118694886,0.25606772123847915,0.7375054456718122,0.6620225088548309,0.7888008957920256,0.49877179102747876,0.8376321356146319,0.8608124698208662,0.7025815379745496,0.24120506868355288,0.43501931596169696,0.4474770348175587,0.4687902929229171,0.7820188528197695,0.6696718847930107,0.716687313796259,0.3025759646269481,0.7053647623432947,0.35758346768173704,3.79,1.0,40.0
17220.0,0.9668916498233772,0.33824892356442404,0.8918885066452913,0.4656352991363176,0.6782384620922774,0.45166455357607077,0.786084366638188,0.6704819400513222,0.6725803645401606,0.7341262390325558,0.19369105235240758,0.727029837192303,0.7235038663915476,0.7835473322052717,0.46748763725686515,0.867840320913626,0.8422565691045414,0.7543869550216132,0.3161303459339494,0.4387231146253695,0.4458954157473061,0.4544969884128424,0.7765834382287947,0.5146404365445147,0.7433691553030523,0.3076018958444457,0.7038148268942938,0.3567589624550767,3.79,1.0,41.0
17230.0,0.9163538033312145,0.3435504494289195,0.9479044411102472,0.389662271670732,0.669887438327997,0.4604755332434785,0.7899164321108914,0.6736488022042937,0.6583214900352208,0.7460285470709528,0.217169131615693,0.7158319116027311,0.6147290091580137,0.8652874178416428,0.5880178062780658,0.8590806617338487,0.7923568439329879,0.711257871145005,0.12719986001951566,0.4279372194751616,0.45913575737882634,0.5495788409642097,0.7767110987820531,0.7163795680798494,0.6162320544804613,0.2982748960153554,0.6943338666939555,0.35481226038408914,3.93,1.0,42.0
17520.0,0.7701807654944373,0.5928939617414515,0.4330731999377659,0.8931303148599763,0.5240049844812303,0.21962945435438538,0.5839410093965032,0.7623767961641486,0.36483959362449425,0.3958993715244818,0.932590917617252,0.10492349631460507,0.5297273053606618,0.08287844885213957,0.5826801735746773,0.2320542131896749,0.36121635016027603,0.3395490680592526,0.5396807546503838,0.5188536410809461,0.4960298815671543,0.5262956874414967,0.8040779513201486,0.24972346551576186,0.6154390699018017,0.48951797585359275,0.8577274983168975,0.4813547729724186,1.0,1.0,43.0
17838.0,0.7726229633814088,0.5270836227247065,0.5031349088707474,0.7944525679439086,0.3280393284684836,0.5163421283804759,0.6145568965564724,0.7595716478408078,0.40102765524010786,0.3910237932809008,0.8199101168618244,0.16406097390806296,0.6651214756001467,0.30752359940670415,0.6848159654132475,0.19928838111881686,0.2123362114052142,0.1956425338394343,0.6806447246725762,0.41465846450734484,0.49766932815652914,0.5592907459675914,0.8078755240776867,0.4212931079778082,0.44195164695472494,0.37350362769785095,0.764855702972045,0.31594593697044,766.36,1.0,44.0
18088.0,0.55829644928847,0.42950570726819876,0.5329969804911838,0.855022428629042,0.5836809713247949,0.14302003991439044,0.389960465219108,0.6775439424866417,0.42281667892094277,0.4089053487770808,0.8171725928004057,0.25497900659508077,0.6093080460235214,0.37903360450266693,0.7478025536376149,0.233427805470643,0.23998945903615088,0.10817452104661196,0.5935609381917335,0.3383291945067818,0.4327516443692623,0.4280188567824995,0.0,0.7847363311924369,0.0,0.3296451790685667,1.0,0.20341998030648994,1218.89,1.0,45.0
18399.0,0.48974695622375164,0.5125255855562194,0.38297051601137255,0.9503692338031828,0.540814882158817,0.22132736871008574,0.48706118017377664,0.6486381800713367,0.3109172196906767,0.33348464245917464,0.899846750869189,0.167327224280594,0.5005552873138324,0.17326329981268018,0.608204405505293,0.3162287285161508,0.3873922414043406,0.329754303342679,0.4782252055445283,0.5010856636896541,0.4064292320478822,0.5350690821997313,0.6346871236256058,0.36901679030473233,0.6892065323985431,0.5153971666160935,0.9664795566071097,0.16291641127090342,1.0,1.0,46.0
18675.0,0.5547757131260651,0.4493787289511169,0.4151603739562949,0.8820011876942481,0.3519612735473708,0.47683672761409,0.5039232641071821,0.65332686348893,0.38187948721055187,0.35583204638334587,0.7816201290976021,0.23435699728784354,0.6513290530971644,0.3928312915078234,0.6985251930792818,0.26779242868616737,0.23887922905139825,0.20363424497185567,0.6454683098644538,0.4416257464442092,0.41415621550176696,0.6164027017943904,0.8345743564823268,0.4494972363757729,0.44283177234021925,0.3689693647166811,0.8216451099961881,0.0,188.78,1.0,47.0
18690.0,0.46158876584231034,0.5428981016116733,0.3453834419994971,0.9442073257714207,0.45817443129483765,0.312593334683096,0.5163063140788089,0.6604762718769083,0.2940145333268148,0.31832656559610045,0.8816671300039416,0.16903046774207087,0.5268839236362037,0.18997101563374352,0.5957549312670664,0.3356558444770211,0.39370981656740595,0.34780953343756016,0.4810787243552266,0.5015993378982544,0.40705079748356854,0.557395279829247,0.7649200230106517,0.319115948191198,0.806778241383098,0.5304166012314244,0.9234754197700068,0.12849789935452313,1.0,1.0,48.0
19762.0,0.49874118862702443,0.5413012217265222,0.2773486459576515,0.9889983675927501,0.4256321353027032,0.3066283532741666,0.506243279456407,0.6664485963597873,0.33135825752765663,0.34332838999764187,0.8755381490960199,0.18829308323611993,0.5645959426604202,0.19727216257868763,0.6050744747536212,0.33965790652096267,0.398812648517825,0.350789758405602,0.4977476185859183,0.4961512336994429,0.4086117360485578,0.5807856098432109,0.8189734716677419,0.3034438720683889,0.6220894437328796,0.48608342049228215,0.9146504059397375,0.08811625631979497,1.0,1.0,49.0
20011.0,0.4821259838739039,0.5555227548464046,0.26400774482700384,0.987743845006365,0.4143536410202677,0.3022417232544484,0.49972128709035774,0.673565027607753,0.33245236928074123,0.34597440304290633,0.8671245313789488,0.19602698594788803,0.5738698611622992,0.20743427172071516,0.601635849647642,0.34559301401687603,0.4037916216155755,0.3521813263280335,0.49400337086897217,0.4958358053432233,0.4087015579509784,0.578965336321223,0.8208361393968837,0.30245955972288857,0.632200967627254,0.487946243747555,0.9136058258484927,0.08700192022229908,1.0,1.0,50.0
20332.0,0.46547200413141987,0.5696702460467911,0.2506728057683475,0.9865178284834281,0.4031309390608421,0.29775848589983833,0.4931786493252632,0.6806902966853778,0.3335397602109618,0.34861515265313575,0.8586991950785978,0.20376537435230413,0.5831461426795009,0.2176071214882418,0.5981801766013484,0.3515117133270095,0.408774228561134,0.3536017622242139,0.4902368619545714,0.4956680732791311,0.4088105299464803,0.5771369338365266,0.8227947418309547,0.3014110440424203,0.6423638218564429,0.48979137994374233,0.9124539908030186,0.08597403109717439,1.0,1.0,51.0
